Population	TraitID	TraitName	Chromosome	Position	LeftMarker	RightMarker	LOD
Mo17	2	F3_MLA	1	211.91	1_286453908	1_286453917	0.1277
Mo17	2	F3_MLA	1	212.91	1_286656776	1_287594228	0.1578
Mo17	2	F3_MLA	1	213.91	1_287594228	1_287984277	0.0819
Mo17	2	F3_MLA	1	214.91	1_288696516	1_288731583	0.0638
Mo17	2	F3_MLA	1	215.91	1_289271440	1_289337192	0.0742
Mo17	2	F3_MLA	1	216.91	1_289520856	1_289566288	0.0357
Mo17	2	F3_MLA	1	217.91	1_289568279	1_290121117	0.0251
Mo17	2	F3_MLA	1	218.91	1_290121117	1_290135450	0.0234
Mo17	2	F3_MLA	1	219.91	1_290135450	1_290202688	0.0487
Mo17	2	F3_MLA	1	220.91	1_290202688	1_290265826	0.0279
Mo17	2	F3_MLA	1	221.91	1_290269119	1_290269142	0.073
Mo17	2	F3_MLA	1	222.91	1_296768102	1_296768104	0.1074
Mo17	2	F3_MLA	1	223.91	1_296768102	1_296768104	0.2004
Mo17	2	F3_MLA	1	224.91	1_296768102	1_296768104	0.3392
Mo17	2	F3_MLA	1	225.91	1_296961499	1_296961502	0.4193
Mo17	2	F3_MLA	1	226.91	1_296961502	1_297750325	0.4208
Mo17	2	F3_MLA	1	227.91	1_297750325	1_297804481	0.4761
Mo17	2	F3_MLA	1	228.91	1_297750325	1_297804481	0.5259
Mo17	2	F3_MLA	2	32.84	2_12352416	2_12352465	0.3167
Mo17	2	F3_MLA	2	33.84	2_12352416	2_12352465	0.2281
Mo17	2	F3_MLA	2	34.84	2_12352416	2_12352465	0.1489
Mo17	2	F3_MLA	2	35.84	2_12355192	2_12355194	0.1161
Mo17	2	F3_MLA	2	36.84	2_14267092	2_14805764	0.1362
Mo17	2	F3_MLA	2	37.84	2_14267092	2_14805764	0.2433
Mo17	2	F3_MLA	2	38.84	2_15883269	2_15973605	0.5498
Mo17	2	F3_MLA	2	39.84	2_15973605	2_16233555	0.4705
Mo17	2	F3_MLA	2	40.84	2_16233555	2_16233559	0.2903
Mo17	2	F3_MLA	2	41.84	2_16233555	2_16233559	0.3061
Mo17	2	F3_MLA	2	42.84	2_16233559	2_16233592	0.4076
Mo17	2	F3_MLA	2	43.84	2_16233559	2_16233592	0.4963
Mo17	2	F3_MLA	2	44.84	2_16233597	2_21597494	0.7154
Mo17	2	F3_MLA	2	45.84	2_21729096	2_21729148	0.9644
Mo17	2	F3_MLA	2	46.84	2_21729096	2_21729148	1.0036
Mo17	2	F3_MLA	2	47.84	2_21729148	2_22039867	1.1697
Mo17	2	F3_MLA	2	48.84	2_21729148	2_22039867	1.3591
Mo17	2	F3_MLA	2	49.84	2_22039867	2_22039871	1.5398
Mo17	2	F3_MLA	2	50.84	2_22039867	2_22039871	1.5521
Mo17	2	F3_MLA	2	51.84	2_22195137	2_22195142	1.7161
Mo17	2	F3_MLA	2	52.84	2_22195142	2_22397293	1.461
Mo17	2	F3_MLA	2	53.84	2_22195142	2_22397293	1.6585
Mo17	2	F3_MLA	2	54.84	2_22610689	2_22610699	1.3009
Mo17	2	F3_MLA	2	55.84	2_22610689	2_22610699	1.2507
Mo17	2	F3_MLA	2	56.84	2_22610689	2_22610699	1.1779
Mo17	2	F3_MLA	2	57.84	2_22610689	2_22610699	1.0869
Mo17	2	F3_MLA	2	58.84	2_22610689	2_22610699	0.979
Mo17	2	F3_MLA	2	59.84	2_22610699	2_22884539	1.2928
Mo17	2	F3_MLA	2	60.84	2_22610699	2_22884539	1.5896
Mo17	2	F3_MLA	2	61.84	2_22971566	2_22971591	1.4681
Mo17	2	F3_MLA	2	62.84	2_22971591	2_22972190	1.6656
Mo17	2	F3_MLA	2	63.84	2_22972374	2_23317496	1.1992
Mo17	2	F3_MLA	2	64.84	2_23669587	2_24011000	1.1918
Mo17	2	F3_MLA	2	65.84	2_25747245	2_26723509	1.1183
Mo17	2	F3_MLA	2	66.84	2_27564651	2_28143217	0.9515
Mo17	2	F3_MLA	2	67.84	2_28310303	2_28651319	1.0142
Mo17	2	F3_MLA	2	68.84	2_28651319	2_28672375	1.07
Mo17	2	F3_MLA	2	69.84	2_30330298	2_31827492	1.3883
Mo17	2	F3_MLA	2	70.84	2_31827494	2_33075549	1.5221
Mo17	2	F3_MLA	2	71.84	2_33075549	2_33620098	1.4372
Mo17	2	F3_MLA	2	72.84	2_33780900	2_33781076	1.2311
Mo17	2	F3_MLA	2	73.84	2_33781076	2_33795579	1.386
Mo17	2	F3_MLA	2	74.84	2_33781076	2_33795579	1.376
Mo17	2	F3_MLA	2	75.84	2_33781076	2_33795579	1.3696
Mo17	2	F3_MLA	2	76.84	2_33795579	2_34670695	1.3664
Mo17	2	F3_MLA	2	77.84	2_33795579	2_34670695	1.3609
Mo17	2	F3_MLA	2	78.84	2_34670695	2_34671140	1.3603
Mo17	2	F3_MLA	2	79.84	2_34670695	2_34671140	1.3633
Mo17	2	F3_MLA	2	80.84	2_34672008	2_34673708	1.1773
Mo17	2	F3_MLA	2	81.84	2_34673708	2_34924882	1.1889
Mo17	2	F3_MLA	2	82.84	2_34924882	2_35277220	1.1659
Mo17	2	F3_MLA	2	83.84	2_35320475	2_36136324	1.1739
Mo17	2	F3_MLA	2	84.84	2_36136324	2_36906290	1.1785
Mo17	2	F3_MLA	2	85.84	2_36136324	2_36906290	1.1829
Mo17	2	F3_MLA	2	86.84	2_36906290	2_36936687	1.417
Mo17	2	F3_MLA	2	87.84	2_37140501	2_37331278	1.1718
Mo17	2	F3_MLA	2	88.84	2_37140501	2_37331278	1.1577
Mo17	2	F3_MLA	2	89.84	2_37331278	2_37570572	1.1552
Mo17	2	F3_MLA	2	90.84	2_37570572	2_38140240	1.1648
Mo17	2	F3_MLA	2	91.84	2_38140240	2_38324945	1.3216
Mo17	2	F3_MLA	2	92.84	2_38324945	2_38547416	1.3942
Mo17	2	F3_MLA	2	93.84	2_38324945	2_38547416	1.394
Mo17	2	F3_MLA	2	94.84	2_38324945	2_38547416	1.3977
Mo17	2	F3_MLA	2	95.84	2_38547416	2_38552808	1.4075
Mo17	2	F3_MLA	2	96.84	2_38552808	2_38553087	1.4467
Mo17	2	F3_MLA	2	97.84	2_38553087	2_43558556	1.4387
Mo17	2	F3_MLA	2	98.84	2_43558556	2_43835605	1.4196
Mo17	2	F3_MLA	2	99.84	2_43558556	2_43835605	1.406
Mo17	2	F3_MLA	2	100.84	2_43835605	2_44197631	1.378
Mo17	2	F3_MLA	2	101.84	2_43835605	2_44197631	1.1611
Mo17	2	F3_MLA	2	102.84	2_44197631	2_44197680	1.1492
Mo17	2	F3_MLA	2	103.84	2_44197681	2_44200063	1.2166
Mo17	2	F3_MLA	2	104.84	2_44697650	2_45203580	1.2073
Mo17	2	F3_MLA	2	105.84	2_45203580	2_45203733	1.2613
Mo17	2	F3_MLA	2	106.84	2_45203733	2_45204257	1.278
Mo17	2	F3_MLA	2	107.84	2_45203733	2_45204257	1.2535
Mo17	2	F3_MLA	2	108.84	2_45204257	2_52432486	1.1902
Mo17	2	F3_MLA	2	109.84	2_52432486	2_52600897	1.2165
Mo17	2	F3_MLA	2	110.84	2_52600918	2_52600920	1.4971
Mo17	2	F3_MLA	2	111.84	2_52659678	2_52659698	1.7639
Mo17	2	F3_MLA	2	112.84	2_54040307	2_54297288	1.6754
Mo17	2	F3_MLA	2	113.84	2_54959516	2_58759627	1.6573
Mo17	2	F3_MLA	2	114.84	2_59634756	2_59729559	1.5907
Mo17	2	F3_MLA	2	115.84	2_62063784	2_62727643	1.7073
Mo17	2	F3_MLA	2	116.84	2_62727643	2_63819667	1.6478
Mo17	2	F3_MLA	2	117.84	2_66426623	2_67148057	1.7351
Mo17	2	F3_MLA	2	118.84	2_67152231	2_68011763	1.6992
Mo17	2	F3_MLA	2	119.84	2_68011763	2_71894516	1.748
Mo17	2	F3_MLA	2	120.84	2_79283062	2_79480560	1.8039
Mo17	2	F3_MLA	2	121.84	2_79480560	2_86000858	2.0213
Mo17	2	F3_MLA	2	122.84	2_100484613	2_105163509	1.7349
Mo17	2	F3_MLA	2	123.84	2_100484613	2_105163509	1.6919
Mo17	2	F3_MLA	2	124.84	2_109574843	2_110824873	1.8067
Mo17	2	F3_MLA	2	125.84	2_114782908	2_118381147	2.211
Mo17	2	F3_MLA	2	126.84	2_120153846	2_120153862	2.4113
Mo17	2	F3_MLA	2	127.84	2_121522892	2_129363179	2.0595
Mo17	2	F3_MLA	2	128.84	2_132080923	2_132573300	2.0429
Mo17	2	F3_MLA	2	129.84	2_133071565	2_133071689	1.7752
Mo17	2	F3_MLA	2	130.84	2_133071689	2_136565778	1.916
Mo17	2	F3_MLA	2	131.84	2_136565778	2_140971214	2.3712
Mo17	2	F3_MLA	2	132.84	2_141160072	2_141535371	2.313
Mo17	2	F3_MLA	2	133.84	2_143485603	2_144476990	1.9792
Mo17	2	F3_MLA	2	134.84	2_144985355	2_149523377	2.1257
Mo17	2	F3_MLA	2	135.84	2_149523377	2_150014755	2.238
Mo17	2	F3_MLA	2	136.84	2_150700305	2_150797128	1.9321
Mo17	2	F3_MLA	2	137.84	2_150797128	2_153942295	1.9224
Mo17	2	F3_MLA	2	138.84	2_153951465	2_153967010	1.7237
Mo17	2	F3_MLA	2	139.84	2_153967010	2_165103588	1.7455
Mo17	2	F3_MLA	2	140.84	2_165833070	2_170621093	1.3581
Mo17	2	F3_MLA	2	141.84	2_170621095	2_170876410	1.5118
Mo17	2	F3_MLA	2	142.84	2_170876410	2_170918322	1.399
Mo17	2	F3_MLA	2	143.84	2_170876410	2_170918322	1.236
Mo17	2	F3_MLA	2	144.84	2_170876410	2_170918322	1.0615
Mo17	2	F3_MLA	2	145.84	2_170876410	2_170918322	0.8814
Mo17	2	F3_MLA	2	146.84	2_170876410	2_170918322	0.7055
Mo17	2	F3_MLA	2	147.84	2_170876410	2_170918322	0.5464
Mo17	2	F3_MLA	2	148.84	2_170918322	2_171071510	0.5576
Mo17	2	F3_MLA	2	149.84	2_170918322	2_171071510	0.7679
Mo17	2	F3_MLA	2	150.84	2_170918322	2_171071510	0.9997
Mo17	2	F3_MLA	2	151.84	2_170918322	2_171071510	1.2311
Mo17	2	F3_MLA	2	152.84	2_170918322	2_171071510	1.4494
Mo17	2	F3_MLA	2	153.84	2_171071510	2_171820252	1.6417
Mo17	2	F3_MLA	2	154.84	2_171820252	2_173196889	1.6005
Mo17	2	F3_MLA	2	155.84	2_173642119	2_178022216	1.7358
Mo17	2	F3_MLA	2	156.84	2_178386750	2_178497751	1.8703
Mo17	2	F3_MLA	2	157.84	2_179460915	2_180156758	1.5686
Mo17	2	F3_MLA	2	158.84	2_180168369	2_180176379	1.4258
Mo17	2	F3_MLA	2	159.84	2_180519156	2_180833214	1.3946
Mo17	2	F3_MLA	2	160.84	2_181546444	2_181884484	1.1451
Mo17	2	F3_MLA	2	161.84	2_181884484	2_183190964	1.1585
Mo17	2	F3_MLA	2	162.84	2_183402881	2_184000919	0.9323
Mo17	2	F3_MLA	2	163.84	2_184106998	2_184259310	0.7547
Mo17	2	F3_MLA	2	164.84	2_185019070	2_185021620	0.4831
Mo17	2	F3_MLA	2	165.84	2_185174325	2_185174336	0.2436
Mo17	2	F3_MLA	2	166.84	2_185176899	2_185584484	0.2067
Mo17	2	F3_MLA	2	167.84	2_185600242	2_186201718	0.2294
Mo17	2	F3_MLA	2	168.84	2_186201718	2_186312299	0.1982
Mo17	2	F3_MLA	2	169.84	2_186854026	2_187124434	0.2107
Mo17	2	F3_MLA	2	170.84	2_188359459	2_188816800	0.2014
Mo17	2	F3_MLA	2	171.84	2_188873441	2_188873635	0.2127
Mo17	2	F3_MLA	2	172.84	2_188900229	2_189134991	0.1097
Mo17	2	F3_MLA	2	173.84	2_189490811	2_189556036	0.0861
Mo17	2	F3_MLA	2	174.84	2_194158173	2_194907632	0.0039
Mo17	2	F3_MLA	2	175.84	2_194907632	2_197223303	0.0071
Mo17	2	F3_MLA	2	176.84	2_197223303	2_202635915	0.0056
Mo17	2	F3_MLA	2	177.84	2_202635915	2_202635930	0.0341
Mo17	2	F3_MLA	2	178.84	2_203766173	2_203936544	0.0943
Mo17	2	F3_MLA	2	179.84	2_203766173	2_203936544	0.0924
Mo17	2	F3_MLA	2	180.84	2_203936544	2_204341899	0.0932
Mo17	2	F3_MLA	2	181.84	2_203936544	2_204341899	0.0933
Mo17	2	F3_MLA	2	182.84	2_205945170	2_205945173	0.1787
Mo17	2	F3_MLA	2	183.84	2_206490142	2_207040885	0.3644
Mo17	2	F3_MLA	2	184.84	2_207040885	2_208132382	0.379
Mo17	2	F3_MLA	2	185.84	2_207040885	2_208132382	0.5534
Mo17	2	F3_MLA	2	186.84	2_207040885	2_208132382	0.7848
Mo17	2	F3_MLA	2	187.84	2_208132382	2_208534183	1.0025
Mo17	2	F3_MLA	2	188.84	2_208132382	2_208534183	1.1106
Mo17	2	F3_MLA	2	189.84	2_208132382	2_208534183	1.2343
Mo17	2	F3_MLA	2	190.84	2_208534183	2_209997591	1.2277
Mo17	2	F3_MLA	2	191.84	2_209997591	2_209997592	1.2917
Mo17	2	F3_MLA	2	192.84	2_209997592	2_212517438	1.1933
Mo17	2	F3_MLA	2	193.84	2_212517438	2_212545875	0.9929
Mo17	2	F3_MLA	2	194.84	2_212545875	2_212545901	0.624
Mo17	2	F3_MLA	2	195.84	2_212545901	2_212545925	0.7413
Mo17	2	F3_MLA	2	196.84	2_212549699	2_212641099	0.746
Mo17	2	F3_MLA	2	197.84	2_212549699	2_212641099	0.7754
Mo17	2	F3_MLA	2	198.84	2_213214043	2_213310646	0.7854
Mo17	2	F3_MLA	2	199.84	2_213310646	2_213361041	1.0451
Mo17	2	F3_MLA	2	200.84	2_215016100	2_215089154	1.083
Mo17	2	F3_MLA	2	201.84	2_215089154	2_215090363	1.0619
Mo17	2	F3_MLA	2	202.84	2_215517709	2_216028849	0.9276
Mo17	2	F3_MLA	2	203.84	2_216190937	2_216633570	0.9306
Mo17	2	F3_MLA	2	204.84	2_216684199	2_216757839	0.7894
Mo17	2	F3_MLA	2	205.84	2_216757843	2_216821562	0.4875
Mo17	2	F3_MLA	2	206.84	2_216757843	2_216821562	0.5123
Mo17	2	F3_MLA	2	207.84	2_216822565	2_216848015	0.4471
Mo17	2	F3_MLA	2	208.84	2_216822565	2_216848015	0.6594
Mo17	2	F3_MLA	2	209.84	2_216848015	2_217227489	0.8656
Mo17	2	F3_MLA	2	210.84	2_216848015	2_217227489	0.6636
Mo17	2	F3_MLA	2	211.84	2_217227489	2_217227633	0.4803
Mo17	2	F3_MLA	2	212.84	2_217227489	2_217227633	0.5771
Mo17	2	F3_MLA	2	213.84	2_217227489	2_217227633	0.6844
Mo17	2	F3_MLA	2	214.84	2_217227489	2_217227633	0.7841
Mo17	2	F3_MLA	2	215.84	2_217227711	2_217821591	0.8167
Mo17	2	F3_MLA	2	216.84	2_217848924	2_218843936	0.766
Mo17	2	F3_MLA	2	217.84	2_218843936	2_218843947	0.5499
Mo17	2	F3_MLA	2	218.84	2_219021394	2_219118143	0.5945
Mo17	2	F3_MLA	2	219.84	2_219660080	2_220002744	0.835
Mo17	2	F3_MLA	2	220.84	2_220002744	2_220469218	0.6958
Mo17	2	F3_MLA	2	221.84	2_220763429	2_222265711	0.5666
Mo17	2	F3_MLA	2	222.84	2_222265711	2_222268298	0.4976
Mo17	2	F3_MLA	2	223.84	2_222268298	2_222272818	0.4177
Mo17	2	F3_MLA	2	224.84	2_222272873	2_222649549	0.4179
Mo17	2	F3_MLA	2	225.84	2_222649549	2_222693733	0.4204
Mo17	2	F3_MLA	2	226.84	2_222814944	2_222876347	0.6573
Mo17	2	F3_MLA	2	227.84	2_222967745	2_223410069	0.7134
Mo17	2	F3_MLA	2	228.84	2_223410069	2_223410080	0.5066
Mo17	2	F3_MLA	2	229.84	2_223410080	2_223495256	0.7321
Mo17	2	F3_MLA	2	230.84	2_223495256	2_223976729	1.0159
Mo17	2	F3_MLA	2	231.84	2_224550884	2_225306637	0.8349
Mo17	2	F3_MLA	2	232.84	2_225681861	2_226378267	0.6307
Mo17	2	F3_MLA	2	233.84	2_226452729	2_226549123	0.7849
Mo17	2	F3_MLA	2	234.84	2_226549123	2_226549124	0.7117
Mo17	2	F3_MLA	2	235.84	2_226549124	2_226549128	0.6897
Mo17	2	F3_MLA	2	236.84	2_226549124	2_226549128	1.1022
Mo17	2	F3_MLA	2	237.84	2_226549124	2_226549128	1.4486
Mo17	2	F3_MLA	2	238.84	2_226549128	2_226631499	1.5413
Mo17	2	F3_MLA	2	239.84	2_226549128	2_226631499	1.5208
Mo17	2	F3_MLA	2	240.84	2_226631499	2_226631531	1.4329
Mo17	2	F3_MLA	2	241.84	2_226631499	2_226631531	1.2454
Mo17	2	F3_MLA	2	242.84	2_226631499	2_226631531	1.0178
Mo17	2	F3_MLA	2	243.84	2_226631499	2_226631531	0.7634
Mo17	2	F3_MLA	2	244.84	2_226631499	2_226631531	0.5228
Mo17	2	F3_MLA	2	245.84	2_226631531	2_226697511	0.5355
Mo17	2	F3_MLA	2	246.84	2_226631531	2_226697511	0.5604
Mo17	2	F3_MLA	2	247.84	2_228083027	2_229009007	0.7237
Mo17	2	F3_MLA	2	248.84	2_229009007	2_230867804	0.9554
Mo17	2	F3_MLA	2	249.84	2_230867804	2_230874675	0.9701
Mo17	2	F3_MLA	2	250.84	2_230874694	2_230881490	0.9861
Mo17	2	F3_MLA	2	251.84	2_230874694	2_230881490	0.7425
Mo17	2	F3_MLA	2	252.84	2_230941973	2_230993548	0.8927
Mo17	2	F3_MLA	2	253.84	2_232180376	2_232181997	1.0246
Mo17	2	F3_MLA	2	254.84	2_232649858	2_233012594	0.9404
Mo17	2	F3_MLA	2	255.84	2_233012598	2_233675260	1.1029
Mo17	2	F3_MLA	2	256.84	2_233691642	2_233741906	1.6278
Mo17	2	F3_MLA	2	257.84	2_233741906	2_233744656	1.2879
Mo17	2	F3_MLA	2	258.84	2_233741906	2_233744656	1.3045
Mo17	2	F3_MLA	2	259.84	2_233744656	2_233747521	1.14
Mo17	2	F3_MLA	2	260.84	2_233747521	2_233764479	0.9537
Mo17	2	F3_MLA	2	261.84	2_233911348	2_235063783	0.9487
Mo17	2	F3_MLA	2	262.84	2_233911348	2_235063783	0.9977
Mo17	2	F3_MLA	2	263.84	2_235348205	2_235490005	1.2292
Mo17	2	F3_MLA	2	264.84	2_235348205	2_235490005	1.4655
Mo17	2	F3_MLA	2	265.84	2_235919175	2_236357031	1.4681
Mo17	2	F3_MLA	2	266.84	2_236357031	2_236485460	1.446
Mo17	2	F3_MLA	3	0.74	3_1628695	3_1629597	0.3098
Mo17	2	F3_MLA	3	1.74	3_1628695	3_1629597	0.3372
Mo17	2	F3_MLA	3	2.74	3_1976834	3_1980950	0.1376
Mo17	2	F3_MLA	3	3.74	3_1980950	3_2084094	0.1624
Mo17	2	F3_MLA	3	4.74	3_1980950	3_2084094	0.1709
Mo17	2	F3_MLA	3	5.74	3_1980950	3_2084094	0.1796
Mo17	2	F3_MLA	3	6.74	3_1980950	3_2084094	0.1883
Mo17	2	F3_MLA	3	7.74	3_1980950	3_2084094	0.197
Mo17	2	F3_MLA	3	8.74	3_1980950	3_2084094	0.2057
Mo17	2	F3_MLA	3	9.74	3_1980950	3_2084094	0.2144
Mo17	2	F3_MLA	3	10.74	3_1980950	3_2084094	0.2229
Mo17	2	F3_MLA	3	11.74	3_1980950	3_2084094	0.2313
Mo17	2	F3_MLA	3	12.74	3_2102412	3_2102415	0.2312
Mo17	2	F3_MLA	3	13.74	3_2102415	3_2102420	0.1854
Mo17	2	F3_MLA	3	14.74	3_2102415	3_2102420	0.1808
Mo17	2	F3_MLA	3	15.74	3_2117131	3_2127491	0.1566
Mo17	2	F3_MLA	3	16.74	3_2127491	3_2127493	0.2535
Mo17	2	F3_MLA	3	17.74	3_2127493	3_2127517	0.4328
Mo17	2	F3_MLA	3	18.74	3_2127561	3_2139038	0.3119
Mo17	2	F3_MLA	3	19.74	3_2139038	3_2609022	0.4212
Mo17	2	F3_MLA	3	20.74	3_2609022	3_2629746	0.402
Mo17	2	F3_MLA	3	21.74	3_2629746	3_2688547	0.3838
Mo17	2	F3_MLA	3	22.74	3_2688547	3_2769437	0.3116
Mo17	2	F3_MLA	3	23.74	3_2769437	3_2778924	0.5664
Mo17	2	F3_MLA	3	24.74	3_2801955	3_2812322	0.5309
Mo17	2	F3_MLA	3	25.74	3_2956178	3_3068200	0.7941
Mo17	2	F3_MLA	3	26.74	3_3112479	3_3112508	0.4796
Mo17	2	F3_MLA	3	27.74	3_3112508	3_3224468	0.3813
Mo17	2	F3_MLA	3	28.74	3_3224468	3_3312451	0.3327
Mo17	2	F3_MLA	3	29.74	3_3516345	3_3525847	0.4964
Mo17	2	F3_MLA	3	30.74	3_3525847	3_3525851	0.3529
Mo17	2	F3_MLA	3	31.74	3_3549419	3_3549430	0.1974
Mo17	2	F3_MLA	3	32.74	3_3692878	3_3698605	0.0112
Mo17	2	F3_MLA	3	33.74	3_3699165	3_3916023	0.0054
Mo17	2	F3_MLA	3	34.74	3_3699165	3_3916023	0.0043
Mo17	2	F3_MLA	3	35.74	3_3989171	3_4063100	0.0406
Mo17	2	F3_MLA	3	36.74	3_4063100	3_4139397	0.218
Mo17	2	F3_MLA	3	37.74	3_4150820	3_4674747	0.2571
Mo17	2	F3_MLA	3	38.74	3_4674747	3_4862234	0.2818
Mo17	2	F3_MLA	3	39.74	3_5675783	3_5823915	0.2179
Mo17	2	F3_MLA	3	40.74	3_5823917	3_5823919	0.3449
Mo17	2	F3_MLA	3	41.74	3_5823919	3_5823921	0.321
Mo17	2	F3_MLA	3	42.74	3_5823919	3_5823921	0.3298
Mo17	2	F3_MLA	3	43.74	3_5823919	3_5823921	0.3517
Mo17	2	F3_MLA	3	44.74	3_5823919	3_5823921	0.3866
Mo17	2	F3_MLA	3	45.74	3_5823957	3_5823968	0.3515
Mo17	2	F3_MLA	3	46.74	3_5846437	3_5849460	0.1271
Mo17	2	F3_MLA	3	47.74	3_5846437	3_5849460	0.1134
Mo17	2	F3_MLA	3	48.74	3_5947388	3_5954310	0.3076
Mo17	2	F3_MLA	3	49.74	3_5947388	3_5954310	0.3756
Mo17	2	F3_MLA	3	50.74	3_6001234	3_6299741	0.314
Mo17	2	F3_MLA	3	51.74	3_6301050	3_6435185	0.2093
Mo17	2	F3_MLA	3	52.74	3_6435229	3_6435241	0.2534
Mo17	2	F3_MLA	3	53.74	3_6681775	3_6804769	0.379
Mo17	2	F3_MLA	3	54.74	3_6804769	3_6931407	0.4651
Mo17	2	F3_MLA	3	55.74	3_6804769	3_6931407	0.5243
Mo17	2	F3_MLA	3	56.74	3_9065984	3_9068005	0.3707
Mo17	2	F3_MLA	3	57.74	3_9068005	3_9451129	0.4523
Mo17	2	F3_MLA	3	58.74	3_9451129	3_9468976	0.3654
Mo17	2	F3_MLA	3	59.74	3_9948497	3_10273539	0.2697
Mo17	2	F3_MLA	3	60.74	3_9948497	3_10273539	0.3429
Mo17	2	F3_MLA	3	61.74	3_10518400	3_10939373	0.3151
Mo17	2	F3_MLA	3	62.74	3_10939373	3_10939374	0.525
Mo17	2	F3_MLA	3	63.74	3_11534341	3_12132178	0.7483
Mo17	2	F3_MLA	3	64.74	3_12136597	3_12287912	0.778
Mo17	2	F3_MLA	3	65.74	3_12545742	3_12545751	1.3638
Mo17	2	F3_MLA	3	66.74	3_12564334	3_12883110	1.3072
Mo17	2	F3_MLA	3	67.74	3_13280580	3_13503497	1.2788
Mo17	2	F3_MLA	3	68.74	3_13541243	3_13541386	1.2546
Mo17	2	F3_MLA	3	69.74	3_13541386	3_13541396	1.3335
Mo17	2	F3_MLA	3	70.74	3_13541466	3_13726166	1.3667
Mo17	2	F3_MLA	3	71.74	3_13726166	3_13726207	1.3266
Mo17	2	F3_MLA	3	72.74	3_13769979	3_14228428	1.1075
Mo17	2	F3_MLA	3	73.74	3_14336324	3_14336535	1.2113
Mo17	2	F3_MLA	3	74.74	3_17829834	3_17829836	1.1593
Mo17	2	F3_MLA	3	75.74	3_17831523	3_18024920	1.572
Mo17	2	F3_MLA	3	76.74	3_17831523	3_18024920	1.7175
Mo17	2	F3_MLA	3	77.74	3_17831523	3_18024920	1.8431
Mo17	2	F3_MLA	3	78.74	3_20378476	3_20714639	1.892
Mo17	2	F3_MLA	3	79.74	3_20714639	3_21755273	1.9115
Mo17	2	F3_MLA	3	80.74	3_20714639	3_21755273	1.9459
Mo17	2	F3_MLA	3	81.74	3_27552564	3_29174677	1.7995
Mo17	2	F3_MLA	3	82.74	3_29174677	3_29174684	1.683
Mo17	2	F3_MLA	3	83.74	3_29174687	3_29174688	1.6548
Mo17	2	F3_MLA	3	84.74	3_29174688	3_29211393	1.3838
Mo17	2	F3_MLA	3	85.74	3_29174688	3_29211393	1.3526
Mo17	2	F3_MLA	3	86.74	3_29174688	3_29211393	1.326
Mo17	2	F3_MLA	3	87.74	3_29211393	3_29212187	1.3302
Mo17	2	F3_MLA	3	88.74	3_29211393	3_29212187	1.4096
Mo17	2	F3_MLA	3	89.74	3_29211393	3_29212187	1.5126
Mo17	2	F3_MLA	3	90.74	3_29211393	3_29212187	1.6293
Mo17	2	F3_MLA	3	91.74	3_29211393	3_29212187	1.748
Mo17	2	F3_MLA	3	92.74	3_29212992	3_31455074	1.8476
Mo17	2	F3_MLA	3	93.74	3_29212992	3_31455074	1.7568
Mo17	2	F3_MLA	3	94.74	3_32404395	3_36226680	1.7232
Mo17	2	F3_MLA	3	95.74	3_36226688	3_48981393	1.9107
Mo17	2	F3_MLA	3	96.74	3_53978602	3_54175894	1.7262
Mo17	2	F3_MLA	3	97.74	3_54273552	3_55374450	1.5551
Mo17	2	F3_MLA	3	98.74	3_55374450	3_93988878	1.5949
Mo17	2	F3_MLA	3	99.74	3_93988878	3_94451278	1.494
Mo17	2	F3_MLA	3	100.74	3_96221713	3_113562322	1.4833
Mo17	2	F3_MLA	3	101.74	3_113780912	3_114352093	1.4997
Mo17	2	F3_MLA	3	102.74	3_114352093	3_114880018	1.66
Mo17	2	F3_MLA	3	103.74	3_122075894	3_122118679	1.741
Mo17	2	F3_MLA	3	104.74	3_122118679	3_127500261	1.8307
Mo17	2	F3_MLA	3	105.74	3_131011083	3_131608850	1.6601
Mo17	2	F3_MLA	3	106.74	3_131608850	3_139507589	1.782
Mo17	2	F3_MLA	3	107.74	3_131608850	3_139507589	1.9195
Mo17	2	F3_MLA	3	108.74	3_143181281	3_145178668	1.6985
Mo17	2	F3_MLA	3	109.74	3_145178668	3_147408017	1.7838
Mo17	2	F3_MLA	3	110.74	3_149385251	3_150831047	1.7631
Mo17	2	F3_MLA	3	111.74	3_154075281	3_154075292	1.3667
Mo17	2	F3_MLA	3	112.74	3_154649398	3_154732707	1.5919
Mo17	2	F3_MLA	3	113.74	3_156053342	3_156482528	1.3795
Mo17	2	F3_MLA	3	114.74	3_156794341	3_156796659	1.5444
Mo17	2	F3_MLA	3	115.74	3_156797405	3_156800242	1.6667
Mo17	2	F3_MLA	3	116.74	3_164391477	3_164477682	0.7268
Mo17	2	F3_MLA	3	117.74	3_164580923	3_164589162	1.0549
Mo17	2	F3_MLA	3	118.74	3_166775843	3_166796805	0.9809
Mo17	2	F3_MLA	3	119.74	3_167374239	3_167377101	1.0138
Mo17	2	F3_MLA	3	120.74	3_167377101	3_167377103	0.9314
Mo17	2	F3_MLA	3	121.74	3_168488321	3_168838689	0.9713
Mo17	2	F3_MLA	3	122.74	3_168838689	3_169043957	1.0719
Mo17	2	F3_MLA	3	123.74	3_169052497	3_169052548	0.785
Mo17	2	F3_MLA	3	124.74	3_172197750	3_172197756	0.6798
